Month,Hour,wind,pv
6,0,7.533161856,0
6,1,4.989020544,1.051640015
6,2,5.861892096,12.34816804
6,3,19.89913147,35.51089122
6,4,33.495606,67.41226152
6,5,32.52478018,91.65348244
6,6,25.42442126,106.2296215
6,7,17.89221586,104.2209952
6,8,11.853054,85.05073609
6,9,7.533161856,64.22485353
6,10,5.659776,47.55379221
6,11,6.227071344,30.97649325
6,12,6.944910336,16.59973306
6,13,4.718592,4.725755332
6,14,6.718464,0.00793596
6,15,10.44168667,0
6,16,15.43275,0
6,17,18.6558071,0
6,18,21.07629835,0
6,19,22.80102062,0
6,20,25.83448474,0
6,21,29.574576,0
6,22,25.01872013,0
6,23,20.36458958,0
6,0,15.14218291,0
6,1,11.28999629,2.431302566
6,2,20.71840666,22.91119279
6,3,38.82040358,50.61227978
6,4,41.02420493,84.6741035
6,5,34.81982885,124.1748117
6,6,28.2417035,152.1507456
6,7,22.80102062,168.372181
6,8,17.78486285,164.8962479
6,9,13.38619349,128.5249847
6,10,10.14407957,85.96796667
6,11,7.59375,51.76181089
6,12,4.852550448,23.84142234
6,13,1.596897648,4.994563166
6,14,1.662217344,0.007231984
6,15,2.897805312,0
6,16,3.927009744,0
6,17,3.161088,0
6,18,1.798152192,0
6,19,1.554315984,0
6,20,2.091856896,0
6,21,2.834352,0
6,22,3.161088,0
6,23,3.161088,0
6,0,2.962198656,0
6,1,3.734544384,1.704454619
6,2,10.44168667,16.78708654
6,3,21.07629835,38.67578419
6,4,22.80102062,62.81477546
6,5,17.14975027,90.69020948
6,6,11.5290707,116.125662
6,7,7.353332784,123.6010354
6,8,4.248522576,108.2670546
6,9,2.679786,77.37686143
6,10,2.501852976,57.25815302
6,11,3.161088,39.26254424
6,12,4.373471232,19.94382804
6,13,2.99475,4.69495768
6,14,2.501852976,0.006909735
6,15,2.25,0
6,16,1.352726064,0
6,17,0.670674672,0
6,18,0.429981696,0
6,19,0.323725104,0
6,20,0.316368,0
6,21,0.476344656,0
6,22,0.695060496,0
6,23,0.798513552,0
6,0,0.812124288,0
6,1,1.084253184,1.554419762
6,2,3.027538944,16.95883249
6,3,5.365397376,38.91585499
6,4,4.543847424,63.74513271
6,5,2.929884048,88.546246
6,6,2.359737216,102.0710293
6,7,1.892772864,106.1984486
6,8,1.451188224,100.8656665
6,9,1.051399296,84.52847267
6,10,0.720030384,63.64873741
6,11,0.798513552,43.56456751
6,12,1.372050432,22.57174043
6,13,1.411249536,6.556681495
6,14,1.411249536,0.011050017
6,15,1.775000304,0
6,16,1.729294416,0
6,17,1.258821504,0
6,18,0.853882704,0
6,19,0.839808,0
6,20,1.134806256,0
6,21,1.752048,0
6,22,2.277108144,0
6,23,2.560259664,0
6,0,2.169968112,0
6,1,2.066242608,1.761992532
6,2,4.085658,17.31427584
6,3,7.412954112,41.3868798
6,4,10.97640346,64.80356638
6,5,10.668672,91.09133384
6,6,7.412954112,112.4301955
6,7,4.718592,121.6442618
6,8,3.696822,116.2726985
6,9,3.548472624,99.88521102
6,10,3.888,78.04996857
6,11,4.630670208,51.16238325
6,12,4.674493296,28.07547878
6,13,3.027538944,8.033176728
6,14,3.195077904,0.015761616
6,15,4.500846,0
6,16,5.609983536,0
6,17,5.511276432,0
6,18,6.334124688,0
6,19,7.002306,0
6,20,6.662632176,0
6,21,5.760243072,0
6,22,3.927009744,0
6,23,2.589800832,0
6,0,1.684379952,0
6,1,1.575510912,1.677999875
6,2,3.622141008,15.72226337
6,3,7.533161856,38.41236711
6,4,9.780092928,64.34973488
6,5,9.495254016,88.28712786
6,6,8.026987392,108.7268055
6,7,6.496994304,120.0611133
6,8,5.317349328,117.4957695
6,9,4.807619712,104.2727196
6,10,5.760243072,80.19328478
6,11,7.472896848,53.74814774
6,12,7.964113104,30.70716137
6,13,3.093833088,9.48326132
6,14,2.091856896,0.02152008
6,15,3.093833088,0
6,16,3.659354496,0
6,17,4.085658,0
6,18,3.927009744,0
6,19,4.166559792,0
6,20,4.762967184,0
6,21,5.810919408,0
6,22,5.413734,0
6,23,4.207408128,0
6,0,2.897805312,0
6,1,2.740919472,2.378895926
6,2,7.176388608,22.8201271
6,3,17.57144678,53.0923337
6,4,22.54907794,83.41460042
6,5,21.31716802,102.6264964
6,6,19.78388582,109.3597051
6,7,18.545418,109.5960046
6,8,17.465382,102.8314671
6,9,15.23862965,86.534882
6,10,11.93498726,66.72086678
6,11,7.839351216,48.17488
6,12,3.888,28.40752307
6,13,0.77175,7.662379056
6,14,0.230632272,0.0120621
6,15,0.176406192,0
6,16,0.186484176,0
6,17,0.466818048,0
6,18,1.258821504,0
6,19,2.331975888,0
6,20,3.849249456,0
6,21,5.913162,0
6,22,6.442398,0
6,23,8.740577808,0
6,0,11.05425,0
6,1,6.831061632,1.18995716
6,2,5.964729984,13.45268534
6,3,8.740577808,34.54881188
6,4,11.5290707,58.36866117
6,5,9.565938,69.69138204
6,6,6.496994304,81.19110691
6,7,4.630670208,83.54173296
6,8,3.927009744,78.73394252
6,9,3.888,66.54879629
6,10,4.125976704,52.57007712
6,11,4.207408128,36.85936899
6,12,3.368686464,23.01072444
6,13,1.204621488,7.10815563
6,14,1.352726064,0.012077928
6,15,2.169968112,0
6,16,4.085658,0
6,17,6.944910336,0
6,18,8.541936,0
6,19,7.839351216,0
6,20,7.654662144,0
6,21,7.412954112,0
6,22,5.560483968,0
6,23,3.298507776,0
6,0,2.015643024,0
6,1,1.892772864,1.891514495
6,2,4.674493296,19.18663784
6,3,12.51911621,49.21313466
6,4,20.247552,76.83683724
6,5,21.92735578,99.15652509
6,6,20.01482381,110.3447681
6,7,18.43546522,114.918239
6,8,17.25453461,106.6103231
6,9,15.925248,88.2402382
6,10,14.66604907,62.0613892
6,11,13.20967454,38.67919722
6,12,8.740577808,19.45712406
6,13,2.530944,5.51009139
6,14,2.015643024,0.00958146
6,15,3.404146032,0
6,16,4.458116736,0
6,17,3.810757248,0
6,18,2.387718,0
6,19,1.431126,0
6,20,1.134806256,0
6,21,1.554315984,0
6,22,1.965876336,0
6,23,1.169366544,0
7,0,0.646866,0
7,1,0.853882704,1.053745582
7,2,3.475809936,11.4091675
7,3,8.607811824,26.39808548
7,4,16.0249883,40.70957508
7,5,14.950512,50.2836486
7,6,12.6040873,60.16795149
7,7,13.20967454,70.23517505
7,8,16.0249883,92.29578032
7,9,18.21686515,101.7269085
7,10,18.545418,86.41815503
7,11,18.10821614,55.79067021
7,12,15.62851195,28.67095176
7,13,6.831061632,8.526463
7,14,6.280445952,0.017231745
7,15,7.002306,0
7,16,4.674493296,0
7,17,3.548472624,0
7,18,3.127340016,0
7,19,2.834352,0
7,20,2.897805312,0
7,21,3.060566352,0
7,22,3.439853568,0
7,23,3.333474,0
7,0,2.929884048,0
7,1,2.99475,2.04611365
7,2,6.607110528,19.34160579
7,3,12.94781645,46.53807644
7,4,20.36458958,78.06766694
7,5,25.15347058,107.7779467
7,6,24.88445179,125.6929767
7,7,22.80102062,124.3954414
7,8,21.438288,110.2179002
7,9,20.83725,92.39841697
7,10,19.44082037,63.65704636
7,11,18.21686515,39.48217826
7,12,13.38619349,20.70459556
7,13,9.285292944,5.75401346
7,14,10.74505838,0.009410086
7,15,12.09998477,0
7,16,10.51698701,0
7,17,10.5926485,0
7,18,12.01729723,0
7,19,13.47503962,0
7,20,13.29773875,0
7,21,12.266496,0
7,22,9.924624,0
7,23,7.235050896,0
7,0,5.659776,0
7,1,5.317349328,2.368490334
7,2,11.853054,23.13070743
7,3,28.38778099,50.8895932
7,4,37.39594637,68.66389559
7,5,39.91216435,83.04655657
7,6,38.82040358,93.90429591
7,7,36.52360373,99.49115433
7,8,33.00781363,97.87830901
7,9,30.79399565,84.67270466
7,10,27.80647949,61.68020027
7,11,25.288704,39.19689873
7,12,24.22031155,23.03211072
7,13,18.545418,6.87812301
7,14,22.42380557,0.011038797
7,15,27.66240475,0
7,16,24.35218229,0
7,17,18.43546522,0
7,18,18.10821614,0
7,19,14.950512,0
7,20,9.565938,0
7,21,6.887829168,0
7,22,5.317349328,0
7,23,4.852550448,0
7,0,4.94325,0
7,1,4.897760256,1.406634649
7,2,7.654662144,14.66196224
7,3,14.76046541,38.64699024
7,4,50.88862699,74.20131768
7,5,67.81117709,112.0528795
7,6,64.21589914,130.9683264
7,7,56.71192853,128.2482542
7,8,58.82666227,110.0955367
7,9,74.28234355,78.28630979
7,10,83.834334,65.03762573
7,11,74.56055429,58.19294918
7,12,60.50732386,43.48956565
7,13,33.00781363,9.990752948
7,14,19.89913147,0.011268275
7,15,22.050774,0
7,16,19.101744,0
7,17,12.35032142,0
7,18,9.495254016,0
7,19,8.740577808,0
7,20,7.176388608,0
7,21,5.413734,0
7,22,4.458116736,0
7,23,4.125976704,0
7,0,3.298507776,0
7,1,2.740919472,1.612859598
7,2,5.413734,14.77900992
7,3,11.28999629,36.91975426
7,4,19.44082037,62.9995262
7,5,21.07629835,86.19970951
7,6,21.5598659,97.05179533
7,7,22.17465446,96.8265373
7,8,21.438288,93.32772787
7,9,19.669086,86.20887618
7,10,18.32594789,81.18384784
7,11,18.21686515,64.01507053
7,12,17.25453461,31.43592157
7,13,8.090191728,8.436619411
7,14,5.913162,0.01204384
7,15,7.654662144,0
7,16,8.740577808,0
7,17,7.715899152,0
7,18,6.774606864,0
7,19,7.235050896,0
7,20,9.010191312,0
7,21,9.010191312,0
7,22,7.901568,0
7,23,5.964729984,0
7,0,4.331553264,0
7,1,3.263786928,1.894575795
7,2,6.388108416,18.76936522
7,3,10.36674662,44.3433609
7,4,22.92769267,71.54038754
7,5,27.95105362,90.08351857
7,6,27.80647949,95.17000911
7,7,29.12572843,96.08483542
7,8,32.20539019,94.1144477
7,9,37.22037883,84.1450744
7,10,42.73069867,68.20924907
7,11,46.69094923,48.8028118
7,12,42.53879462,26.12765599
7,13,25.56062323,7.06843334
7,14,16.63218763,0.008476408
7,15,17.3597449,0
7,16,20.247552,0
7,17,23.43907238,0
7,18,26.24893387,0
7,19,26.80839518,0
7,20,22.80102062,0
7,21,18.87789773,0
7,22,14.29240997,0
7,23,9.495254016,0
7,0,4.897760256,0
7,1,2.444341392,1.933644075
7,2,5.317349328,18.63636346
7,3,11.69031413,41.86354788
7,4,14.57203622,68.3317223
7,5,15.62851195,100.8425315
7,6,19.44082037,131.2368615
7,7,24.35218229,145.6112392
7,8,26.38806221,138.2265709
7,9,24.88445179,97.23418755
7,10,23.05483301,68.90459635
7,11,20.36458958,43.52020291
7,12,13.20967454,24.88690634
7,13,4.458116736,7.896727664
7,14,1.775000304,0.011419785
7,15,1.512498096,0
7,16,2.223107856,0
7,17,4.005810288,0
7,18,6.718464,0
7,19,9.565938,0
7,20,10.07057203,0
7,21,9.216,0
7,22,6.334124688,0
7,23,3.888,0
7,0,2.169968112,0
7,1,1.258821504,1.966025052
7,2,2.066242608,19.52000365
7,3,4.94325,42.67373646
7,4,6.607110528,51.98890445
7,5,4.807619712,59.34171378
7,6,3.195077904,62.5113962
7,7,2.196430848,60.56708666
7,8,1.990656,60.55863348
7,9,2.223107856,51.69582605
7,10,2.040838272,42.5738474
7,11,1.916935632,30.5666618
7,12,2.015643024,17.50995058
7,13,0.785055744,5.263551912
7,14,0.623627568,0.006249972
7,15,0.732736512,0
7,16,0.798513552,0
7,17,0.812124288,0
7,18,0.972182736,0
7,19,1.411249536,0
7,20,2.169968112,0
7,21,4.085658,0
7,22,5.659776,0
7,23,6.334124688,0
7,0,7.964113104,0
7,1,7.060017024,1.022497235
7,2,7.59375,11.58715068
7,3,9.852181776,27.71510445
7,4,9.078450048,44.99336151
7,5,5.317349328,63.97323136
7,6,2.415919104,83.20796765
7,7,0.941645232,96.7688834
7,8,0.403663824,96.61275308
7,9,0.331195392,77.56877733
7,10,0.505700352,50.88250485
7,11,0.987696,35.07568497
7,12,1.186906752,19.66758893
7,13,1.333584,6.058290588
7,14,2.066242608,0.009377225
7,15,4.415658768,0
7,16,5.365397376,0
7,17,3.849249456,0
7,18,3.548472624,0
7,19,3.966279552,0
7,20,3.060566352,0
7,21,1.941303168,0
7,22,0.670674672,0
7,23,0.202309632,0
7,0,0.135531648,0
7,1,0.207777168,1.253
7,2,1.333584,13.06534195
7,3,3.772522512,31.99366874
7,4,6.551898192,53.14641835
7,5,4.852550448,74.94072279
7,6,2.359737216,88.38843686
7,7,1.240578,93.49550273
7,8,0.956832768,93.50897635
7,9,1.352726064,79.79580682
7,10,2.25,61.58105623
7,11,3.512016,38.7504694
7,12,4.373471232,21.42168984
7,13,2.304433152,5.9929496
7,14,1.333584,0.005474074
7,15,1.295843328,0
7,16,1.352726064,0
7,17,1.554315984,0
7,18,1.775000304,0
7,19,1.845058176,0
7,20,1.618477056,0
7,21,1.314623376,0
7,22,1.084253184,0
7,23,0.720030384,0
7,0,0.395136,0
7,1,0.213342336,1.516940145
7,2,0.316368,15.06902477
7,3,0.670674672,32.67856797
7,4,1.684379952,51.05303303
7,5,1.451188224,70.40113442
7,6,0.926619264,88.06700935
7,7,0.785055744,97.69461758
7,8,1.051399296,93.64625865
7,9,1.258821504,87.97497164
7,10,1.314623376,75.1852399
7,11,1.512498096,53.32367026
7,12,1.618477056,28.0027103
7,13,1.618477056,7.921422418
7,14,2.066242608,0.007504557
7,15,3.659354496,0
7,16,4.373471232,0
7,17,3.772522512,0
7,18,2.740919472,0
7,19,2.415919104,0
7,20,3.659354496,0
7,21,5.413734,0
7,22,6.831061632,0
7,23,6.227071344,0
7,0,4.415658768,0
7,1,4.207408128,2.280636475
7,2,7.901568,21.75429545
7,3,16.0249883,50.13860447
7,4,26.5276813,81.97720614
7,5,25.56062323,114.2828686
7,6,20.01482381,140.7270464
7,7,16.428114,157.3291113
7,8,13.92517138,153.7091088
7,9,12.43452787,134.1233817
7,10,11.21104555,100.6950621
7,11,9.636971904,60.02877915
7,12,7.060017024,32.61729625
7,13,2.304433152,8.842186353
7,14,1.596897648,0.006300761
7,15,1.662217344,0
7,16,1.471437072,0
7,17,1.391557968,0
7,18,1.64025,0
7,19,2.619568368,0
7,20,4.762967184,0
7,21,5.035072752,0
7,22,4.248522576,0
7,23,3.927009744,0
7,0,2.472985728,0
7,1,2.619568368,1.76326485
7,2,5.760243072,17.01794213
7,3,8.090191728,36.2267103
7,4,7.353332784,52.10926333
7,5,4.718592,71.60936013
7,6,2.679786,77.76383142
7,7,1.64025,76.87865157
7,8,1.186906752,62.87186448
7,9,0.798513552,53.41402737
7,10,0.370274832,45.57256346
7,11,0.171506304,33.71027084
7,12,0.123462,19.2026895
7,13,0.144,5.11566354
7,14,0.274553856,0.003955766
7,15,0.600952464,0
7,16,1.003373424,0
7,17,1.100933712,0
7,18,0.623627568,0
7,19,0.403663824,0
7,20,0.720030384,0
7,21,1.533312,0
7,22,2.331975888,0
7,23,3.060566352,0
7,0,2.277108144,0
7,1,2.359737216,1.469757616
7,2,5.659776,15.12223311
7,3,10.36674662,34.9688103
7,4,16.63218763,57.50837801
7,5,17.25453461,75.42878257
7,6,14.20000243,96.85750142
7,7,9.924624,96.88736797
7,8,7.901568,74.49138136
7,9,8.281793664,57.22474139
7,10,6.944910336,45.96420656
7,11,3.195077904,34.28044166
7,12,0.695060496,16.55135788
7,13,0.536238,4.45003636
7,14,0.515747088,0.00276276
7,15,0.695060496,0
7,16,0.812124288,0
7,17,0.987696,0
7,18,1.491873408,0
7,19,2.169968112,0
7,20,2.387718,0
7,21,2.415919104,0
7,22,2.277108144,0
7,23,1.965876336,0
7,0,1.471437072,0
7,1,1.051399296,1.39538876
7,2,2.169968112,15.03394044
7,3,3.585180672,34.49792237
7,4,7.533161856,51.93176463
7,5,9.354932352,69.50569693
7,6,10.74505838,81.23784257
7,7,12.51911621,78.59827934
7,8,15.33548506,70.73471763
7,9,17.04539102,62.02471507
7,10,17.89221586,49.7686092
7,11,15.925248,37.54092915
7,12,8.807469696,21.44190185
7,13,2.740919472,5.7610791
7,14,2.530944,0.00305381
7,15,4.166559792,0
7,16,6.334124688,0
7,17,6.662632176,0
7,18,8.346326832,0
7,19,10.44168667,0
7,20,11.5290707,0
7,21,10.21794394,0
7,22,7.353332784,0
7,23,4.762967184,0
7,0,2.25,0
7,1,1.186906752,2.0109026
7,2,3.810757248,19.13731354
7,3,9.424919088,45.03387098
7,4,19.669086,73.5252167
7,5,24.48453082,95.50915458
7,6,23.43907238,111.1944487
7,7,21.07629835,116.7233642
7,8,19.21432766,109.2700036
7,9,17.89221586,90.03212719
7,10,16.52994086,59.38627071
7,11,15.62851195,38.651772
7,12,11.77149658,20.03025037
7,13,4.125976704,5.105569925
7,14,2.560259664,0.002103727
7,15,2.710237824,0
7,16,2.929884048,0
7,17,3.263786928,0
7,18,3.810757248,0
7,19,4.989020544,0
7,20,5.511276432,0
7,21,5.709862224,0
7,22,5.913162,0
7,23,5.861892096,0
7,0,5.413734,0
7,1,4.852550448,1.402906401
7,2,7.294032,13.74855413
7,3,10.82180851,30.54126547
7,4,22.54907794,48.34785268
7,5,35.32527014,67.92125134
7,6,46.69094923,88.66759079
7,7,52.41518554,101.2008518
7,8,49.60398254,104.5632167
7,9,44.48387174,97.72162888
7,10,40.09609109,78.59220919
7,11,33.65926502,53.04907774
7,12,22.42380557,28.70494666
7,13,6.068763648,7.84503535
7,14,2.169968112,0.003766902
7,15,1.868814,0
7,16,1.916935632,0
7,17,2.143718784,0
7,18,2.649563136,0
7,19,3.060566352,0
7,20,2.740919472,0
7,21,2.066242608,0
7,22,1.051399296,0
7,23,0.412313472,0
7,0,0.152813952,0
7,1,0.043309872,1.73862888
7,2,0.065740752,18.19594806
7,3,0.658698624,42.43964467
7,4,2.040838272,67.60532714
7,5,2.304433152,91.70902657
7,6,1.706738688,95.71108986
7,7,1.391557968,81.32457484
7,8,1.333584,81.16536161
7,9,1.117784448,79.21065914
7,10,1.035224208,68.04056358
7,11,1.019215872,45.22853301
7,12,0.911754,23.3474297
7,13,0.338779728,5.839186926
7,14,0.28125,0.002179818
7,15,0.301989888,0
7,16,0.429981696,0
7,17,0.646866,0
7,18,0.853882704,0
7,19,1.100933712,0
7,20,1.411249536,0
7,21,1.821504528,0
7,22,1.596897648,0
7,23,0.956832768,0
7,0,0.536238,0
7,1,0.354294,1.318099893
7,2,0.589824,11.91766428
7,3,1.314623376,28.21569962
7,4,2.331975888,45.45163594
7,5,1.533312,63.61904841
7,6,0.589824,85.15511343
7,7,0.161980416,97.47721562
7,8,0.047305296,96.90277657
7,9,0.135531648,85.37068032
7,10,0.557264592,61.74012934
7,11,1.186906752,42.99131289
7,12,2.040838272,25.07360889
7,13,1.941303168,6.116988391
7,14,1.990656,0.00236952
7,15,2.802975696,0
7,16,2.929884048,0
7,17,2.501852976,0
7,18,1.990656,0
7,19,1.775000304,0
7,20,1.596897648,0
7,21,1.618477056,0
7,22,1.752048,0
7,23,1.821504528,0
7,0,1.752048,0
7,1,1.512498096,1.273728894
7,2,3.404146032,12.7836807
7,3,5.128025616,34.91080565
7,4,6.662632176,55.23936345
7,5,7.533161856,78.79469938
7,6,8.346326832,98.8603438
7,7,9.147052656,108.4080348
7,8,10.36674662,102.2305577
7,9,12.09998477,92.77715527
7,10,11.69031413,76.00837678
7,11,9.565938,52.53440339
7,12,5.511276432,26.38182599
7,13,1.941303168,7.234896078
7,14,1.222511616,0.002825823
7,15,1.391557968,0
7,16,1.662217344,0
7,17,1.798152192,0
7,18,1.64025,0
7,19,1.372050432,0
7,20,1.152,0
7,21,0.956832768,0
7,22,0.853882704,0
7,23,0.646866,0
7,0,0.331195392,0
7,1,0.191664,1.251006405
7,2,0.448147584,13.02008988
7,3,0.421085808,29.22145416
7,4,0.338779728,43.11715795
7,5,0.536238,64.00713177
7,6,1.035224208,80.45112027
7,7,1.596897648,87.56869539
7,8,2.331975888,90.16290981
7,9,2.99475,92.257195
7,10,3.512016,79.14814484
7,11,4.207408128,61.22331075
7,12,5.609983536,32.98960195
7,13,3.966279552,8.37704538
7,14,3.927009744,0.002897958
7,15,5.560483968,0
7,16,4.852550448,0
7,17,3.195077904,0
7,18,2.091856896,0
7,19,1.491873408,0
7,20,1.169366544,0
7,21,1.222511616,0
7,22,1.491873408,0
7,23,1.411249536,0
7,0,1.084253184,0
7,1,0.853882704,1.25231355
7,2,1.990656,13.1741887
7,3,3.927009744,30.71401704
7,4,5.511276432,53.73453281
7,5,6.334124688,75.38153361
7,6,6.887829168,77.40860665
7,7,7.235050896,77.20153767
7,8,7.777461888,73.5991893
7,9,8.874702,62.92265454
7,10,10.44168667,40.33510915
7,11,11.93498726,24.82264512
7,12,11.60950579,14.19428771
7,13,9.997420464,4.271204984
7,14,12.689442,0.00076986
7,15,15.62851195,0
7,16,13.38619349,0
7,17,9.565938,0
7,18,8.541936,0
7,19,8.153726976,0
7,20,8.026987392,0
7,21,8.346326832,0
7,22,6.442398,0
7,23,3.585180672,0
7,0,2.619568368,0
7,1,2.589800832,1.86487938
7,2,8.674025472,20.60253495
7,3,18.10821614,48.6855551
7,4,18.6558071,78.10718771
7,5,15.04614398,101.6956766
7,6,12.43452787,110.2463727
7,7,12.266496,103.0775546
7,8,12.09998477,88.24428791
7,9,11.77149658,70.83011208
7,10,10.82180851,54.17215981
7,11,9.078450048,37.94405933
7,12,6.388108416,18.78488497
7,13,3.888,4.83210525
7,14,5.035072752,0.000847573
7,15,8.411194368,0
7,16,11.77149658,0
7,17,11.05425,0
7,18,10.07057203,0
7,19,6.831061632,0
7,20,4.248522576,0
7,21,2.834352,0
7,22,2.040838272,0
7,23,1.554315984,0
7,0,1.295843328,0
7,1,1.186906752,1.057769493
7,2,2.472985728,12.35843268
7,3,3.229310592,33.28599828
7,4,5.035072752,56.31495616
7,5,7.118044272,82.57797594
7,6,9.147052656,101.1804123
7,7,11.13246374,110.7375152
7,8,13.74393499,114.1925972
7,9,17.57144678,107.8692257
7,10,18.98960098,89.63225835
7,11,17.465382,61.12261836
7,12,12.01729723,30.60168875
7,13,5.462360064,7.561829823
7,14,5.081407488,0.001141556
7,15,7.353332784,0
7,16,9.495254016,0
7,17,10.14407957,0
7,18,7.715899152,0
7,19,4.248522576,0
7,20,2.015643024,0
7,21,0.911754,0
7,22,0.476344656,0
7,23,0.267964848,0
7,0,0.219006,0
7,1,0.236596608,1.299434675
7,2,0.589824,15.5493878
7,3,0.911754,41.93054749
7,4,2.619568368,79.78388287
7,5,5.560483968,119.4696086
7,6,7.715899152,144.7092776
7,7,7.964113104,159.6110425
7,8,7.002306,155.7700186
7,9,6.068763648,140.4492314
7,10,4.587121872,114.6391262
7,11,3.060566352,74.74124205
7,12,1.533312,37.94778446
7,13,1.067742,9.542156725
7,14,1.222511616,0.001119765
7,15,2.897805312,0
7,16,5.462360064,0
7,17,6.944910336,0
7,18,6.068763648,0
7,19,4.674493296,0
7,20,3.849249456,0
7,21,3.298507776,0
7,22,2.359737216,0
7,23,1.798152192,0
7,0,1.491873408,0
7,1,1.204621488,1.325526768
7,2,2.415919104,15.75790845
7,3,4.289904,39.80293559
7,4,8.541936,62.18563044
7,5,11.77149658,84.36353806
7,6,12.94781645,101.0586731
7,7,12.266496,111.9453494
7,8,10.292166,114.2687155
7,9,8.346326832,109.8694998
7,10,6.607110528,93.10442493
7,11,5.269588992,60.98575465
7,12,3.734544384,33.3077009
7,13,1.451188224,9.543014771
7,14,0.987696,0.000964565
7,15,1.152,0
7,16,1.431126,0
7,17,2.277108144,0
7,18,3.966279552,0
7,19,4.807619712,0
7,20,4.500846,0
7,21,4.166559792,0
7,22,4.005810288,0
7,23,3.966279552,0
7,0,3.927009744,0
7,1,4.166559792,0.958758616
7,2,6.944910336,12.37657186
7,3,13.564278,30.89935368
7,4,18.98960098,46.8910928
7,5,17.67794011,61.355975
7,6,14.29240997,71.79592247
7,7,11.69031413,82.38833008
7,8,10.14407957,91.51417995
7,9,8.153726976,90.47481427
7,10,6.551898192,72.71634723
7,11,5.081407488,47.7653704
7,12,2.472985728,23.2802157
7,13,0.882502128,5.733877785
7,14,0.882502128,0.000353556
7,15,1.352726064,0
7,16,2.771831808,0
7,17,4.718592,0
7,18,4.897760256,0
7,19,4.415658768,0
7,20,4.207408128,0
7,21,4.897760256,0
7,22,5.174928,0
7,23,4.897760256,0
7,0,4.718592,0
7,1,4.207408128,1.054499784
7,2,5.609983536,13.93935562
7,3,6.334124688,34.54872394
7,4,7.472896848,52.42801391
7,5,8.411194368,64.93832218
7,6,9.285292944,76.69184602
7,7,10.668672,82.98458987
7,8,13.29773875,85.24843601
7,9,15.33548506,80.24292315
7,10,14.29240997,66.86459899
7,11,10.82180851,48.14018428
7,12,5.709862224,26.3582123
7,13,1.775000304,6.264451492
7,14,1.868814,0.00027566
7,15,3.127340016,0
7,16,6.388108416,0
7,17,10.668672,0
7,18,11.60950579,0
7,19,12.18305074,0
7,20,12.86130571,0
7,21,13.83435533,0
7,22,14.66604907,0
7,23,13.6539095,0
7,0,9.852181776,0
7,1,7.901568,1.135566774
7,2,8.607811824,12.39270281
7,3,8.874702,29.81119765
7,4,11.28999629,47.08689793
7,5,12.94781645,69.3231616
7,6,11.77149658,76.78421762
7,7,9.354932352,70.6732975
7,8,7.654662144,63.77515452
7,9,6.831061632,55.3899255
7,10,6.068763648,44.8246898
7,11,4.989020544,31.69816134
7,12,2.223107856,17.28525888
7,13,0.536238,4.578499968
7,14,0.309123216,0.000119154
7,15,0.288054144,0
7,16,0.476344656,0
7,17,0.839808,0
7,18,1.965876336,0
7,19,3.927009744,0
7,20,4.373471232,0
7,21,3.696822,0
7,22,2.710237824,0
7,23,2.169968112,0
7,0,2.359737216,0
7,1,2.277108144,1.30992786
7,2,4.500846,16.40627549
7,3,8.411194368,44.83248808
7,4,16.12514419,78.34139022
7,5,18.21686515,111.0477737
7,6,17.3597449,147.4336174
7,7,15.82592242,171.5061053
7,8,12.51911621,172.5705424
7,9,8.541936,156.0261983
7,10,5.709862224,124.1928276
7,11,3.966279552,81.00775062
7,12,2.589800832,41.75091795
7,13,0.941645232,10.14986918
7,14,0.941645232,0.000273994
7,15,1.868814,0
7,16,3.229310592,0
7,17,5.081407488,0
7,18,8.476397136,0
7,19,12.266496,0
7,20,10.51698701,0
7,21,8.217594,0
7,22,4.415658768,0
7,23,2.560259664,0
7,0,1.575510912,0
7,1,1.391557968,1.89345312
7,2,3.512016,20.90968433
7,3,7.060017024,48.06529468
7,4,9.636971904,80.70731375
7,5,9.354932352,112.674551
7,6,8.411194368,128.4198246
7,7,7.901568,135.1722792
7,8,7.964113104,131.6968289
7,9,8.026987392,110.9757503
7,10,7.839351216,83.30953517
7,11,7.060017024,56.48408736
7,12,4.331553264,31.0239973
7,13,1.618477056,8.389115904
7,14,1.258821504,0.000137284
7,15,1.752048,0
7,16,3.659354496,0
7,17,7.235050896,0
7,18,9.780092928,0
7,19,10.07057203,0
7,20,11.93498726,0
7,21,15.23862965,0
7,22,12.51911621,0
7,23,9.565938,0
8,0,6.227071344,0
8,1,3.195077904,1.529717143
8,2,4.045602816,18.76446462
8,3,8.411194368,45.53200797
8,4,16.22571653,72.44548806
8,5,18,95.81046969
8,6,15.925248,105.1748778
8,7,13.92517138,103.1541326
8,8,13.03471426,94.15246385
8,9,12.94781645,82.01410277
8,10,13.564278,67.95239513
8,11,13.122,49.109843
8,12,9.424919088,28.05957984
8,13,5.462360064,7.272914672
8,14,6.388108416,0.000078884
8,15,8.346326832,0
8,16,9.078450048,0
8,17,9.216,0
8,18,9.424919088,0
8,19,9.147052656,0
8,20,8.281793664,0
8,21,8.090191728,0
8,22,6.887829168,0
8,23,4.897760256,0
8,0,3.772522512,0
8,1,3.696822,1.433672378
8,2,7.533161856,19.9916803
8,3,17.04539102,49.93105125
8,4,37.04536166,76.88220236
8,5,49.60398254,101.8514693
